"","datetime","discharge"
"710",2018-05-27 14:00:00,18625
"711",2018-05-27 15:00:00,18547
"712",2018-05-27 16:00:00,18474
"713",2018-05-27 17:00:00,18581
"714",2018-05-27 18:00:00,19176
"715",2018-05-27 19:00:00,20183
"716",2018-05-27 20:00:00,20631
"717",2018-05-27 21:00:00,20325
"718",2018-05-27 22:00:00,19967
"719",2018-05-27 23:00:00,19694
"720",2018-05-28 00:00:00,19484
"721",2018-05-28 01:00:00,19308
"722",2018-05-28 02:00:00,19146
"723",2018-05-28 03:00:00,18995
"724",2018-05-28 04:00:00,18852
"725",2018-05-28 05:00:00,18714
"726",2018-05-28 06:00:00,18584
"727",2018-05-28 07:00:00,18465
"728",2018-05-28 08:00:00,18355
"729",2018-05-28 09:00:00,18247
"730",2018-05-28 10:00:00,18138
"731",2018-05-28 11:00:00,18029
"732",2018-05-28 12:00:00,17921
"733",2018-05-28 13:00:00,17813
"734",2018-05-28 14:00:00,17707
"735",2018-05-28 15:00:00,17607
"736",2018-05-28 16:00:00,17513
"737",2018-05-28 17:00:00,17425
"738",2018-05-28 18:00:00,17340
"739",2018-05-28 19:00:00,17256
"740",2018-05-28 20:00:00,17174
"741",2018-05-28 21:00:00,17091
"742",2018-05-28 22:00:00,17008
"743",2018-05-28 23:00:00,16926
"744",2018-05-29 00:00:00,16845
"745",2018-05-29 01:00:00,16767
"746",2018-05-29 02:00:00,16689
"747",2018-05-29 03:00:00,16613
"748",2018-05-29 04:00:00,16540
"749",2018-05-29 05:00:00,16469
"750",2018-05-29 06:00:00,16401
"751",2018-05-29 07:00:00,16335
"752",2018-05-29 08:00:00,16268
"753",2018-05-29 09:00:00,16201
"754",2018-05-29 10:00:00,16135
"755",2018-05-29 11:00:00,16069
"756",2018-05-29 12:00:00,16002
"757",2018-05-29 13:00:00,15933
"758",2018-05-29 14:00:00,15871
"759",2018-05-29 15:00:00,15815
"760",2018-05-29 16:00:00,15758
"761",2018-05-29 17:00:00,15703
"762",2018-05-29 18:00:00,15650
"763",2018-05-29 19:00:00,15602
"764",2018-05-29 20:00:00,15560
"765",2018-05-29 21:00:00,15521
"766",2018-05-29 22:00:00,15483
"767",2018-05-29 23:00:00,15447
"768",2018-05-30 00:00:00,15413
"769",2018-05-30 01:00:00,15380
"770",2018-05-30 02:00:00,15349
"771",2018-05-30 03:00:00,15324
"772",2018-05-30 04:00:00,15305
"773",2018-05-30 05:00:00,15286
"774",2018-05-30 06:00:00,15269
"775",2018-05-30 07:00:00,15255
"776",2018-05-30 08:00:00,15248
"777",2018-05-30 09:00:00,15237
"778",2018-05-30 10:00:00,15223
"779",2018-05-30 11:00:00,15207
"780",2018-05-30 12:00:00,15186
"781",2018-05-30 13:00:00,15168
"782",2018-05-30 14:00:00,15150
"783",2018-05-30 15:00:00,15133
"784",2018-05-30 16:00:00,15117
"785",2018-05-30 17:00:00,15105
"786",2018-05-30 18:00:00,15096
"787",2018-05-30 19:00:00,15088
"788",2018-05-30 20:00:00,15084
"789",2018-05-30 21:00:00,15083
"790",2018-05-30 22:00:00,15086
"791",2018-05-30 23:00:00,15104
"792",2018-05-31 00:00:00,15135
"793",2018-05-31 01:00:00,15199
"794",2018-05-31 02:00:00,15263
"795",2018-05-31 03:00:00,15312
"796",2018-05-31 04:00:00,15344
"797",2018-05-31 05:00:00,15356
"798",2018-05-31 06:00:00,15366
"799",2018-05-31 07:00:00,15375
"800",2018-05-31 08:00:00,15382
"801",2018-05-31 09:00:00,15376
"802",2018-05-31 10:00:00,15360
"803",2018-05-31 11:00:00,15321
"804",2018-05-31 12:00:00,15282
"805",2018-05-31 13:00:00,15244
"806",2018-05-31 14:00:00,15207
"807",2018-05-31 15:00:00,15168
"808",2018-05-31 16:00:00,15129
"809",2018-05-31 17:00:00,15095
"810",2018-05-31 18:00:00,15065
"811",2018-05-31 19:00:00,15037
"812",2018-05-31 20:00:00,15013
"813",2018-05-31 21:00:00,14989
"814",2018-05-31 22:00:00,14962
"815",2018-05-31 23:00:00,14934
"816",2018-06-01 00:00:00,14906
"817",2018-06-01 01:00:00,14878
"818",2018-06-01 02:00:00,14848
"819",2018-06-01 03:00:00,14818
"820",2018-06-01 04:00:00,14789
"821",2018-06-01 05:00:00,14760
"822",2018-06-01 06:00:00,14734
"823",2018-06-01 07:00:00,14719
"824",2018-06-01 08:00:00,14701
"825",2018-06-01 09:00:00,14674
"826",2018-06-01 10:00:00,14639
"827",2018-06-01 11:00:00,14597
"828",2018-06-01 12:00:00,14552
"829",2018-06-01 13:00:00,14505
"830",2018-06-01 14:00:00,14461
"831",2018-06-01 15:00:00,14422
"832",2018-06-01 16:00:00,14383
"833",2018-06-01 17:00:00,14344
"834",2018-06-01 18:00:00,14305
"835",2018-06-01 19:00:00,14268
"836",2018-06-01 20:00:00,14234
"837",2018-06-01 21:00:00,14203
"838",2018-06-01 22:00:00,14169
"839",2018-06-01 23:00:00,14135
"840",2018-06-02 00:00:00,14101
"841",2018-06-02 01:00:00,14066
"842",2018-06-02 02:00:00,14032
"843",2018-06-02 03:00:00,13996
"844",2018-06-02 04:00:00,13961
"845",2018-06-02 05:00:00,13926
"846",2018-06-02 06:00:00,13892
"847",2018-06-02 07:00:00,13864
"848",2018-06-02 08:00:00,13839
"849",2018-06-02 09:00:00,13816
"850",2018-06-02 10:00:00,13801
"851",2018-06-02 11:00:00,13779
"852",2018-06-02 12:00:00,13741
"853",2018-06-02 13:00:00,13697
"854",2018-06-02 14:00:00,13657
"855",2018-06-02 15:00:00,13624
"856",2018-06-02 16:00:00,13594
"857",2018-06-02 17:00:00,13576
"858",2018-06-02 18:00:00,13562
"859",2018-06-02 19:00:00,13552
"860",2018-06-02 20:00:00,13548
"861",2018-06-02 21:00:00,13572
"862",2018-06-02 22:00:00,13599
"863",2018-06-02 23:00:00,13633
"864",2018-06-03 00:00:00,13661
"865",2018-06-03 01:00:00,13692
"866",2018-06-03 02:00:00,13724
"867",2018-06-03 03:00:00,13746
"868",2018-06-03 04:00:00,13762
"869",2018-06-03 05:00:00,13774
"870",2018-06-03 06:00:00,13787
"871",2018-06-03 07:00:00,13800
"872",2018-06-03 08:00:00,13813
"873",2018-06-03 09:00:00,13814
"874",2018-06-03 10:00:00,13806
"875",2018-06-03 11:00:00,13766
"876",2018-06-03 12:00:00,13725
"877",2018-06-03 13:00:00,13681
"878",2018-06-03 14:00:00,13644
"879",2018-06-03 15:00:00,13614
"880",2018-06-03 16:00:00,13588
"881",2018-06-03 17:00:00,13564
"882",2018-06-03 18:00:00,13545
"883",2018-06-03 19:00:00,13533
"884",2018-06-03 20:00:00,13531
"885",2018-06-03 21:00:00,13535
"886",2018-06-03 22:00:00,13545
"887",2018-06-03 23:00:00,13577
"888",2018-06-04 00:00:00,13609
"889",2018-06-04 01:00:00,13642
"890",2018-06-04 02:00:00,13674
"891",2018-06-04 03:00:00,13695
"892",2018-06-04 04:00:00,13707
"893",2018-06-04 05:00:00,13710
"894",2018-06-04 06:00:00,13717
"895",2018-06-04 07:00:00,13728
"896",2018-06-04 08:00:00,13738
"897",2018-06-04 09:00:00,13739
"898",2018-06-04 10:00:00,13730
"899",2018-06-04 11:00:00,13717
"900",2018-06-04 12:00:00,13702
"901",2018-06-04 13:00:00,13688
"902",2018-06-04 14:00:00,13677
"903",2018-06-04 15:00:00,13669
"904",2018-06-04 16:00:00,13662
"905",2018-06-04 17:00:00,13656
"906",2018-06-04 18:00:00,13651
"907",2018-06-04 19:00:00,13648
"908",2018-06-04 20:00:00,13648
"909",2018-06-04 21:00:00,13652
"910",2018-06-04 22:00:00,13654
"911",2018-06-04 23:00:00,13657
"912",2018-06-05 00:00:00,13659
"913",2018-06-05 01:00:00,13662
"914",2018-06-05 02:00:00,13664
"915",2018-06-05 03:00:00,13665
"916",2018-06-05 04:00:00,13667
"917",2018-06-05 05:00:00,13668
"918",2018-06-05 06:00:00,13669
"919",2018-06-05 07:00:00,13669
"920",2018-06-05 08:00:00,13669
"921",2018-06-05 09:00:00,13667
"922",2018-06-05 10:00:00,13664
"923",2018-06-05 11:00:00,13660
"924",2018-06-05 12:00:00,13654
"925",2018-06-05 13:00:00,13648
"926",2018-06-05 14:00:00,13643
"927",2018-06-05 15:00:00,13638
"928",2018-06-05 16:00:00,13633
"929",2018-06-05 17:00:00,13628
"930",2018-06-05 18:00:00,13622
"931",2018-06-05 19:00:00,13616
"932",2018-06-05 20:00:00,13613
"933",2018-06-05 21:00:00,13611
"934",2018-06-05 22:00:00,13609
"935",2018-06-05 23:00:00,13606
"936",2018-06-06 00:00:00,13602
"937",2018-06-06 01:00:00,13597
"938",2018-06-06 02:00:00,13592
"939",2018-06-06 03:00:00,13586
"940",2018-06-06 04:00:00,13581
"941",2018-06-06 05:00:00,13575
"942",2018-06-06 06:00:00,13568
"943",2018-06-06 07:00:00,13562
"944",2018-06-06 08:00:00,13554
"945",2018-06-06 09:00:00,13544
"946",2018-06-06 10:00:00,13533
"947",2018-06-06 11:00:00,13521
"948",2018-06-06 12:00:00,13510
"949",2018-06-06 13:00:00,13498
"950",2018-06-06 14:00:00,13486
"951",2018-06-06 15:00:00,13471
"952",2018-06-06 16:00:00,13455
"953",2018-06-06 17:00:00,13440
"954",2018-06-06 18:00:00,13427
"955",2018-06-06 19:00:00,13416
"956",2018-06-06 20:00:00,13406
"957",2018-06-06 21:00:00,13398
"958",2018-06-06 22:00:00,13388
"959",2018-06-06 23:00:00,13377
"960",2018-06-07 00:00:00,13364
"961",2018-06-07 01:00:00,13351
"962",2018-06-07 02:00:00,13338
"963",2018-06-07 03:00:00,13323
"964",2018-06-07 04:00:00,13308
"965",2018-06-07 05:00:00,13292
"966",2018-06-07 06:00:00,13275
"967",2018-06-07 07:00:00,13258
"968",2018-06-07 08:00:00,13238
"969",2018-06-07 09:00:00,13216
"970",2018-06-07 10:00:00,13192
"971",2018-06-07 11:00:00,13167
"972",2018-06-07 12:00:00,13141
"973",2018-06-07 13:00:00,13112
"974",2018-06-07 14:00:00,13085
"975",2018-06-07 15:00:00,13059
"976",2018-06-07 16:00:00,13034
"977",2018-06-07 17:00:00,13008
"978",2018-06-07 18:00:00,12982
"979",2018-06-07 19:00:00,12955
"980",2018-06-07 20:00:00,12930
"981",2018-06-07 21:00:00,12907
"982",2018-06-07 22:00:00,12882
"983",2018-06-07 23:00:00,12855
"984",2018-06-08 00:00:00,12827
"985",2018-06-08 01:00:00,12798
"986",2018-06-08 02:00:00,12768
"987",2018-06-08 03:00:00,12738
"988",2018-06-08 04:00:00,12706
"989",2018-06-08 05:00:00,12674
"990",2018-06-08 06:00:00,12641
"991",2018-06-08 07:00:00,12608
"992",2018-06-08 08:00:00,12573
"993",2018-06-08 09:00:00,12535
"994",2018-06-08 10:00:00,12494
"995",2018-06-08 11:00:00,12452
"996",2018-06-08 12:00:00,12408
"997",2018-06-08 13:00:00,12362
"998",2018-06-08 14:00:00,12318
"999",2018-06-08 15:00:00,12277
"1000",2018-06-08 16:00:00,12237
"1001",2018-06-08 17:00:00,12196
"1002",2018-06-08 18:00:00,12155
"1003",2018-06-08 19:00:00,12115
"1004",2018-06-08 20:00:00,12077
"1005",2018-06-08 21:00:00,12042
"1006",2018-06-08 22:00:00,12005
"1007",2018-06-08 23:00:00,11968
"1008",2018-06-09 00:00:00,11929
"1009",2018-06-09 01:00:00,11890
"1010",2018-06-09 02:00:00,11850
"1011",2018-06-09 03:00:00,11809
"1012",2018-06-09 04:00:00,11768
"1013",2018-06-09 05:00:00,11727
"1014",2018-06-09 06:00:00,11686
"1015",2018-06-09 07:00:00,11644
"1016",2018-06-09 08:00:00,11601
"1017",2018-06-09 09:00:00,11556
"1018",2018-06-09 10:00:00,11510
"1019",2018-06-09 11:00:00,11462
"1020",2018-06-09 12:00:00,11413
"1021",2018-06-09 13:00:00,11364
"1022",2018-06-09 14:00:00,11317
"1023",2018-06-09 15:00:00,11273
"1024",2018-06-09 16:00:00,11230
"1025",2018-06-09 17:00:00,11188
"1026",2018-06-09 18:00:00,11145
"1027",2018-06-09 19:00:00,11104
"1028",2018-06-09 20:00:00,11065
"1029",2018-06-09 21:00:00,11028
"1030",2018-06-09 22:00:00,10991
"1031",2018-06-09 23:00:00,10953
"1032",2018-06-10 00:00:00,10915
"1033",2018-06-10 01:00:00,10877
"1034",2018-06-10 02:00:00,10838
"1035",2018-06-10 03:00:00,10799
"1036",2018-06-10 04:00:00,10760
"1037",2018-06-10 05:00:00,10721
"1038",2018-06-10 06:00:00,10682
"1039",2018-06-10 07:00:00,10642
"1040",2018-06-10 08:00:00,10602
"1041",2018-06-10 09:00:00,10558
"1042",2018-06-10 10:00:00,10514
"1043",2018-06-10 11:00:00,10468
"1044",2018-06-10 12:00:00,10421
"1045",2018-06-10 13:00:00,10373
"1046",2018-06-10 14:00:00,10327
"1047",2018-06-10 15:00:00,10285
"1048",2018-06-10 16:00:00,10244
"1049",2018-06-10 17:00:00,10202
"1050",2018-06-10 18:00:00,10161
"1051",2018-06-10 19:00:00,10121
"1052",2018-06-10 20:00:00,10083
"1053",2018-06-10 21:00:00,10048
"1054",2018-06-10 22:00:00,10012
"1055",2018-06-10 23:00:00,9975.6
"1056",2018-06-11 00:00:00,9938.6
"1057",2018-06-11 01:00:00,9901.3
"1058",2018-06-11 02:00:00,9863.9
"1059",2018-06-11 03:00:00,9826.3
"1060",2018-06-11 04:00:00,9788.5
"1061",2018-06-11 05:00:00,9750.8
"1062",2018-06-11 06:00:00,9713.3
"1063",2018-06-11 07:00:00,9675.9
"1064",2018-06-11 08:00:00,9636.5
"1065",2018-06-11 09:00:00,9594.2
"1066",2018-06-11 10:00:00,9550.3
"1067",2018-06-11 11:00:00,9504.7
"1068",2018-06-11 12:00:00,9457.7
"1069",2018-06-11 13:00:00,9409.2
"1070",2018-06-11 14:00:00,9365
"1071",2018-06-11 15:00:00,9326.6
"1072",2018-06-11 16:00:00,9289.1
"1073",2018-06-11 17:00:00,9251.7
"1074",2018-06-11 18:00:00,9215.1
"1075",2018-06-11 19:00:00,9180.6
"1076",2018-06-11 20:00:00,9150.9
"1077",2018-06-11 21:00:00,9126.9
"1078",2018-06-11 22:00:00,9103.1
"1079",2018-06-11 23:00:00,9076.2
"1080",2018-06-12 00:00:00,9047.9
